resId:ID(r),sysno
023318422,'OCoLC/885409795;IDSLU/000490929'
023318457,'OCoLC/238840706;IDSLU/000490958'
023318465,'OCoLC/72637307;IDSLU/000490957'
023318481,'OCoLC/180902971;IDSLU/000490969'
02331849X,'OCoLC/714195652;IDSLU/000490991'
023318619,'OCoLC/249013370;IDSLU/000491024;DLC/--2003021646'
023318627,'OCoLC/248539891;IDSLU/000491028;DDB/964171341'
023318643,'OCoLC/611985465;IDSLU/000491034'
023318651,'OCoLC/611985516;IDSLU/000491038'
02331866X,'OCoLC/254966329;IDSLU/000491068'
023318694,'OCoLC/611986037;IDSLU/000491081'
023318724,'OCoLC/315533182;IDSLU/000491087'
023318732,'OCoLC/833906786;IDSLU/000491091;DLC/--2001092711'
023318767,'OCoLC/180904104;IDSLU/000491097'
023318813,'OCoLC/611986455;IDSLU/000491117'
02331883X,'OCoLC/611987122;IDSLU/000491132;ItFiC/it-04252225'
023318848,'OCoLC/255701977;IDSLU/000491134'
023318856,'OCoLC/611987262;IDSLU/000491146'
023318864,'OCoLC/255373555;IDSLU/000491148'
02331897X,'OCoLC/181448751;IDSLU/000491178'
023319011,'OCoLC/890625253;IDSLU/000491236'
023319135,'OCoLC/611989519;IDSLU/000491345;CStRLIN/DCLC7825604-B'
023319178,'OCoLC/219350883;IDSLU/000491376'
023319186,'OCoLC/611989948;IDSLU/000491382'
023319216,'OCoLC/611990209;IDSLU/000491403'
023319224,'OCoLC/249432176;IDSLU/000491412'
023319232,'OCoLC/885410616;IDSLU/000491414;CStRLIN/DCLC9828938-B'
023319240,'OCoLC/611990350;IDSLU/000491415;CStRLIN/DCLC9934146-B'
023319259,'OCoLC/611990374;IDSLU/000491416;CStRLIN/DCLC0064814-B'
023319305,'OCoLC/611990646;IDSLU/000491435'
023319313,'OCoLC/611990721;IDSLU/000491439;RERO/vtls004092477'
023319348,'OCoLC/611990920;IDSLU/000491454'
023319399,'OCoLC/885410268;IDSLU/000491481;CStRLIN/DCLC8730215-B'
023319429,'OCoLC/253702491;IDSLU/000491493'
023319518,'OCoLC/611992080;IDSLU/000491546;DLC/---99052540-'
023319534,'OCoLC/245841791;IDSLU/000491555;DLC/---99026248-'
023319542,'OCoLC/611992286;IDSLU/000491561'
023319569,'OCoLC/611992359;IDSLU/000491566;Uk/010981119'
023319577,'OCoLC/611992458;IDSLU/000491574;Uk/gb-A1045948-'
023319666,'OCoLC/611993798;IDSLU/000491689'
023319682,'OCoLC/885410535;IDSLU/000491709'
023319755,'OCoLC/255804474;IDSLU/000491735;DDB/972101268'
023319798,'OCoLC/611994598;IDSLU/000491751;DLC/--2002073177'
02331981X,'OCoLC/611994728;IDSLU/000491762'
023319860,'OCoLC/885411034;IDSLU/000491859'
023320044,'OCoLC/611997948;IDSLU/000491964;RERO/vtls001823637'
023320052,'OCoLC/180899425;IDSLU/000491973'
023320087,'OCoLC/611998454;IDSLU/000491986;RERO/vtls002157510'
023320133,'OCoLC/611999455;IDSLU/000492016'
023320176,'OCoLC/632329301;IDSLU/000664034;Sz/vtls000992772'
023320249,'OCoLC/612002250;IDSLU/000492088'
023320257,'OCoLC/885411214;IDSLU/000722713'
02332032X,'OCoLC/249171501;IDSLU/000492114'
023320400,'OCoLC/238785652;IDSLU/000492143;RERO/vtls004147402'
02332046X,'OCoLC/845616979;IDSLU/000492152;DLC/--2003024477'
023320486,'OCoLC/255823407;IDSLU/000492159'
023320516,'OCoLC/254898388;IDSLU/000492169'
023320524,'OCoLC/248316040;IDSLU/000492172;Uk/gb-A1022343-'
023320567,'OCoLC/881829727;IDSLU/000492192;RERO/vtls000534520'
023320591,'OCoLC/885411590;IDSLU/000492208;RERO/vtls002484903'
023320621,'OCoLC/882084766;IDSLU/000492216;RERO/vtls003122350'
02332063X,'OCoLC/248328981;IDSLU/000492217'
023320672,'OCoLC/612006760;IDSLU/000492235'
023320702,'OCoLC/237379759;IDSLU/000492260;DLC/---99087199-'
023320745,'OCoLC/612007736;IDSLU/000492267;DLC/--2002030690'
023320753,'OCoLC/181552813;IDSLU/000492270'
023320761,'OCoLC/181534252;IDSLU/000492271'
023320788,'OCoLC/885411651;IDSLU/000492275;Uk/012959288'
02332080X,'OCoLC/179964152;IDSLU/000492280'
023320818,'OCoLC/181567204;IDSLU/000492281'
023320826,'OCoLC/181460096;IDSLU/000492283'
023320869,'OCoLC/181566370;IDSLU/000492299'
023320885,'OCoLC/181501026;IDSLU/000492302'
023320907,'OCoLC/181518006;IDSLU/000492304'
023320923,'OCoLC/612009546;IDSLU/000492316'
023320931,'OCoLC/181571448;IDSLU/000492317'
02332094X,'OCoLC/612009762;IDSLU/000492320'
023320958,'OCoLC/181573652;IDSLU/000492321'
023320966,'OCoLC/266140357;IDSLU/000492318'
023320974,'OCoLC/612009950;IDSLU/000492325;DLC/---99043531-'
023321032,'OCoLC/835216690;IDSLU/000492353;DLC/--2003019747'
023321040,'OCoLC/885411653;IDSLU/000492357'
023321059,'OCoLC/885411783;IDSLU/000492361'
023321075,'OCoLC/181575174;IDSLU/000492369'
023321091,'OCoLC/179971031;IDSLU/000492371'
023321113,'OCoLC/162363380;IDSLU/000492376'
023321121,'OCoLC/181500733;IDSLU/000492374'
023321172,'OCoLC/162258065;IDSLU/000492382'
023321180,'OCoLC/181517091;IDSLU/000492383'
023321199,'OCoLC/231975512;IDSLU/000492388;Uk/gb-A30Y1831-'
023321210,'OCoLC/248646659;IDSLU/000492394;DDB/965024687'
023321245,'OCoLC/179971021;IDSLU/000492414'
023321253,'OCoLC/181575170;IDSLU/000492417'
023321261,'OCoLC/255815747;IDSLU/000492422'
023321296,'OCoLC/181521310;IDSLU/000492433'
023321318,'OCoLC/181573357;IDSLU/000492438'
023321334,'OCoLC/249340107;IDSLU/000492441;DDB/967069807'
023321377,'OCoLC/885411901;IDSLU/000492462;DLC/--2003062984'
023321385,'OCoLC/254559391;IDSLU/000492466;DDB/963677373'
023321393,'OCoLC/230191398;IDSLU/000492473;Uk/gb-A20T6931-'
023321490,'OCoLC/181559588;IDSLU/000492648'
023321539,'OCoLC/885412539;IDSLU/000492667'
02332161X,'OCoLC/230975660;IDSLU/000492716'
023321636,'OCoLC/181561473;IDSLU/000492721'
023321644,'OCoLC/315200411;IDSLU/000492734'
023321679,'OCoLC/179979131;IDSLU/000492754'
023321695,'OCoLC/179978954;IDSLU/000492762'
023321709,'OCoLC/181545453;IDSLU/000492763'
023321717,'OCoLC/162255980;IDSLU/000492801'
023321725,'OCoLC/180920833;IDSLU/000492833'
02332175X,'OCoLC/162328935;IDSLU/000492846'
023321784,'OCoLC/181522782;IDSLU/000492886'
023321911,'OCoLC/885385546;IDSLU/000492992'
023322063,'OCoLC/612025816;IDSLU/000493069;Uk/gb-A40Z4292-'
023322071,'OCoLC/237802972;IDSLU/000493076;DLC/--2003000520'
02332208X,'OCoLC/248331723;IDSLU/000493088'
023322128,'OCoLC/612028926;IDSLU/000493167'
023322136,'OCoLC/612029866;IDSLU/000493200'
023322152,'OCoLC/255221759;IDSLU/000493275'
023322179,'OCoLC/885385765;IDSLU/000493288;DDB/970268610'
023322241,'OCoLC/612033562;IDSLU/000493347'
023322268,'OCoLC/255014038;IDSLU/000493351'
023322284,'OCoLC/612033752;IDSLU/000493353'
023322314,'OCoLC/179984603;IDSLU/000493365'
023322322,'OCoLC/179984413;IDSLU/000493369'
023322330,'OCoLC/181552757;IDSLU/000493370'
023322349,'OCoLC/162283098;IDSLU/000493368'
023322357,'OCoLC/612034185;IDSLU/000493372'
023322365,'OCoLC/165894856;IDSLU/000493374'
023322373,'OCoLC/181574886;IDSLU/000493381'
023322438,'OCoLC/249202064;IDSLU/000493412;DLC/--2004266948'
023322462,'OCoLC/612035211;IDSLU/000493416'
023322489,'OCoLC/181514053;IDSLU/000493419'
023322497,'OCoLC/162339384;IDSLU/000493421'
023322578,'OCoLC/181474685;IDSLU/000493457'
023322586,'OCoLC/165894111;IDSLU/000493461'
023322713,'OCoLC/243800873;IDSLU/000493543'
023322837,'OCoLC/730096654;IDSLU/000718663'
023322845,'OCoLC/252621472;IDSLU/000724774'
023322918,'OCoLC/612039807;IDSLU/000493708'
023322942,'OCoLC/612040163;IDSLU/000493727'
023323000,'OCoLC/612040663;IDSLU/000493765'
023323019,'OCoLC/612040672;IDSLU/000493766'
023323027,'OCoLC/612040680;IDSLU/000493767'
023323043,'OCoLC/612040815;IDSLU/000493783;RERO/vtls004103058'
023323051,'OCoLC/612040833;IDSLU/000493784;RERO/vtls004113455'
023323078,'OCoLC/612040856;IDSLU/000493786;RERO/vtls000905219'
023323108,'OCoLC/247794476;IDSLU/000493803;RERO/vtls002523786'
023323167,'OCoLC/612042141;IDSLU/000493826'
023323213,'OCoLC/181437641;IDSLU/000493877'
02332323X,'OCoLC/181576217;IDSLU/000493920'
023323280,'OCoLC/227326469;IDSLU/000493944'
023323337,'OCoLC/74921681;IDSLU/000493990'
023323434,'OCoLC/612046756;IDSLU/000494103'
023323515,'OCoLC/612047471;IDSLU/000494150'
023323523,'OCoLC/612047583;IDSLU/000494154'
023323590,'OCoLC/181500943;IDSLU/000494177'
023323604,'OCoLC/885386931;IDSLU/000494178'
023323639,'OCoLC/181576146;IDSLU/000494190'
023323655,'OCoLC/885386956;IDSLU/000494193'
023323663,'OCoLC/181566064;IDSLU/000494194'
023323671,'OCoLC/181565325;IDSLU/000494195'
02332368X,'OCoLC/249085146;IDSLU/000494196;DLC/--2002109399'
023323701,'OCoLC/612048341;IDSLU/000494207'
023323736,'OCoLC/181570909;IDSLU/000494223'
023323752,'OCoLC/166020427;IDSLU/000494225'
023323760,'OCoLC/166019941;IDSLU/000494228'
023323825,'OCoLC/179990235;IDSLU/000494255'
023323841,'OCoLC/162344026;IDSLU/000494266'
023323868,'OCoLC/166019603;IDSLU/000494274'
023323876,'OCoLC/181458733;IDSLU/000494275'
023323884,'OCoLC/181466286;IDSLU/000494276'
023323892,'OCoLC/181577943;IDSLU/000494279'
023323922,'OCoLC/612050715;IDSLU/000494393'
023323930,'OCoLC/612050867;IDSLU/000494411'
023323957,'OCoLC/612051507;IDSLU/000494462;RERO/vtls001604966'
023323981,'OCoLC/180081363;IDSLU/000494509'
023324007,'OCoLC/612052228;IDSLU/000494550'
023324023,'OCoLC/181435737;IDSLU/000494570'
023324058,'OCoLC/612052961;IDSLU/000494590'
023324074,'OCoLC/612053073;IDSLU/000494595;RERO/vtls001732415'
02332418X,'OCoLC/245753022;IDSLU/000494688'
023324236,'OCoLC/612055266;IDSLU/000494749;DLC/---00700340-'
023324252,'OCoLC/612055318;IDSLU/000494755'
023324287,'OCoLC/180917166;IDSLU/000494774'
023324333,'OCoLC/181571982;IDSLU/000494796'
023324341,'OCoLC/179996538;IDSLU/000494800'
023324368,'OCoLC/75777358;IDSLU/000494806'
023324376,'OCoLC/181560446;IDSLU/000494807'
023324422,'OCoLC/885389594;IDSLU/000494834'
023324430,'OCoLC/612056157;IDSLU/000494835'
023324473,'OCoLC/844904648;IDSLU/000494869'
023324511,'OCoLC/612056674;IDSLU/000494888;DLC/--2002421957'
02332452X,'OCoLC/723652550;IDSLU/000982573'
023324538,'OCoLC/612056712;IDSLU/000494892'
023324619,'OCoLC/181518822;IDSLU/000494958'
023324635,'OCoLC/162453161;IDSLU/000494995'
023324694,'OCoLC/181575161;IDSLU/000495032'
023324708,'OCoLC/612057965;IDSLU/000495036'
023324759,'OCoLC/249642551;IDSLU/000495063;DDB/96969248X'
023324775,'OCoLC/159908533;IDSLU/000495073'
023324791,'OCoLC/885390059;IDSLU/000495232'
023324848,'OCoLC/254756201;IDSLU/000495321'
023324856,'OCoLC/612060430;IDSLU/000495327'
023324880,'OCoLC/247946696;IDSLU/000215923'
023325089,'OCoLC/611373810;IDSLU/000646106'
023325119,'OCoLC/885390544;IDSLU/000663750'
023325151,'OCoLC/885390562;IDSLU/000726192'
023325194,'OCoLC/730116720;IDSLU/000802370'
023325313,'OCoLC/159909336;IDSLU/000495358'
023325348,'OCoLC/181513903;IDSLU/000495368'
023325496,'OCoLC/612061543;IDSLU/000495432;Uk/gb-A30W5567-'
023325518,'OCoLC/255489304;IDSLU/000495440'
023325585,'OCoLC/885391019;IDSLU/000495488'
023325593,'OCoLC/162381212;IDSLU/000495489'
023325623,'OCoLC/612062459;IDSLU/000495517'
023325631,'OCoLC/612062479;IDSLU/000495518'
023325674,'OCoLC/612062616;IDSLU/000495535'
023325712,'OCoLC/612062681;IDSLU/000495541'
023325755,'OCoLC/230837189;IDSLU/000495568'
023325801,'OCoLC/885391267;IDSLU/000495601'
023325852,'OCoLC/181497713;IDSLU/000495640'
023325860,'OCoLC/181497714;IDSLU/000495641'
023325925,'OCoLC/76670619;IDSLU/000495666'
02332595X,'OCoLC/181521228;IDSLU/000495678'
023325984,'OCoLC/255797563;IDSLU/000495696'
023326085,'OCoLC/612066790;IDSLU/000495746;RERO/vtls002147525'
023326093,'OCoLC/885391552;IDSLU/000495753;RERO/vtls002386601'
023326190,'OCoLC/885391520;IDSLU/000495818'
023326204,'OCoLC/612069128;IDSLU/000495833'
023326212,'OCoLC/885391508;IDSLU/000495862;RERO/vtls002565981'
023326239,'OCoLC/885391646;IDSLU/000495878'
023326271,'OCoLC/181570057;IDSLU/000495922'
023326301,'OCoLC/181579543;IDSLU/000495933'
02332645X,'OCoLC/612072569;IDSLU/000496088'
023326514,'OCoLC/885391801;IDSLU/000496125'
023326662,'OCoLC/612073680;IDSLU/000496218'
023326670,'OCoLC/612073743;IDSLU/000496224'
023326743,'OCoLC/612073929;IDSLU/000496239'
023326751,'OCoLC/181576021;IDSLU/000496245'
023326778,'OCoLC/612074074;IDSLU/000496253'
023326786,'OCoLC/248427514;IDSLU/000496264'
023326794,'OCoLC/248427905;IDSLU/000496266'
023326808,'OCoLC/885391824;IDSLU/000496274'
023326816,'OCoLC/248428338;IDSLU/000496280'
023326859,'OCoLC/175164547;IDSLU/000496298'
023326867,'OCoLC/248428259;IDSLU/000496312'
023326875,'OCoLC/248427423;IDSLU/000496314'
023326883,'OCoLC/248427499;IDSLU/000496323'
023326905,'OCoLC/248427927;IDSLU/000496335'
023326999,'OCoLC/885392117;IDSLU/000496365'
023327014,'OCoLC/249155627;IDSLU/000496366;Uk/012285101'
023327111,'OCoLC/612075288;IDSLU/000496377'
023327154,'OCoLC/75844699;IDSLU/000098471'
023327219,'OCoLC/248408481;IDSLU/000496450'
023327448,'OCoLC/179898401;IDSLU/000496567'
023327456,'OCoLC/180922010;IDSLU/000496568'
023327472,'OCoLC/180055365;IDSLU/000496581'
023327480,'OCoLC/254345295;IDSLU/000496588'
023327510,'OCoLC/612077476;IDSLU/000496605;RERO/vtls000788191'
023327618,'OCoLC/885392554;IDSLU/000018581'
023327669,'OCoLC/611156095;IDSLU/000631674'
023327790,'OCoLC/885392627;IDSLU/000832715'
023327812,'OCoLC/180001793;IDSLU/000834162'
023328061,'OCoLC/612079602;IDSLU/000496780;DDB/972656596'
02332807X,'OCoLC/255701594;IDSLU/000496782;DDB/964744511'
023328096,'OCoLC/259997694;IDSLU/000496791'
023328118,'OCoLC/612079837;IDSLU/000496802'
023328193,'OCoLC/612080156;IDSLU/000496841;CStRLIN/FRBG025056544-B'
023328339,'OCoLC/81957781;IDSLU/000496923;SLB/vtls000844237'
023328355,'OCoLC/612081116;IDSLU/000496933'
02332838X,'OCoLC/612081175;IDSLU/000496939'
02332841X,'OCoLC/179983505;IDSLU/000496951'
023328525,'OCoLC/181479596;IDSLU/000497039'
023328592,'OCoLC/162360357;IDSLU/000497058'
023328614,'OCoLC/181546868;IDSLU/000497063'
023328819,'OCoLC/612083350;IDSLU/000497160'
023328835,'OCoLC/612083517;IDSLU/000497177'
02332886X,'OCoLC/181489217;IDSLU/000497187'
023328878,'OCoLC/180004862;IDSLU/000497190'
023328886,'OCoLC/181579437;IDSLU/000497194'
023328894,'OCoLC/181564603;IDSLU/000497195'
023328908,'OCoLC/165894047;IDSLU/000497198'
023328924,'OCoLC/176912980;IDSLU/000497207;RERO/vtls001629799'
023328967,'OCoLC/612084674;IDSLU/000497238'
023328975,'OCoLC/612084741;IDSLU/000497243'
023329173,'OCoLC/255425250;IDSLU/000497307'
023329211,'OCoLC/57693320;IDSLU/000497326'
02332922X,'OCoLC/254721755;IDSLU/000497331'
023329378,'OCoLC/245670066;IDSLU/000497368'
023329424,'OCoLC/181546581;IDSLU/000497407'
023329440,'OCoLC/166031749;IDSLU/000497413'
023329467,'OCoLC/181515366;IDSLU/000497445'
023329483,'OCoLC/181556787;IDSLU/000497448'
023329491,'OCoLC/181514137;IDSLU/000497449'
023329513,'OCoLC/179956926;IDSLU/000497455'
023329521,'OCoLC/612087385;IDSLU/000497478;Uk/gb-A1021451-'
023329580,'OCoLC/612087826;IDSLU/000497515'
023329599,'OCoLC/263672900;IDSLU/000497524'
023329637,'OCoLC/247733459;IDSLU/000497535'
02332970X,'OCoLC/249304067;IDSLU/000497555;Uk/gb-A30W9062-'
023329750,'OCoLC/162373113;IDSLU/000497608'
023329769,'OCoLC/181554418;IDSLU/000497609'
023329793,'OCoLC/885394857;IDSLU/000497615'
023329823,'OCoLC/181539091;IDSLU/000497625'
023329831,'OCoLC/181567581;IDSLU/000497630'
023329882,'OCoLC/612089562;IDSLU/000497677'
023329890,'OCoLC/180128101;IDSLU/000497708;Uk/gb-A30Z9797-'
023329904,'OCoLC/612089857;IDSLU/000497710;Uk/010980592'
02332998X,'OCoLC/181569992;IDSLU/000497737'
023329998,'OCoLC/181523253;IDSLU/000497741'
023330058,'OCoLC/612090405;IDSLU/000497767;DLC/--2002006488'
023330082,'OCoLC/612090558;IDSLU/000497784;RERO/vtls001596209'
023330112,'OCoLC/610840369;IDSLU/000497793'
023330139,'OCoLC/249367844;IDSLU/000497799;Uk/gb-A30V5525-'
023330147,'OCoLC/231958856;IDSLU/000497801;DLC/--2002283380'
023330163,'OCoLC/885395564;IDSLU/000497813'
023330171,'OCoLC/181528363;IDSLU/000497820'
023330198,'OCoLC/74840719;IDSLU/000497839'
023330414,'OCoLC/885395863;IDSLU/000498012;Uk/012950482'
02333052X,'OCoLC/730099999;IDSLU/000765983'
023330600,'OCoLC/795685948;IDSLU/001043095'
023330627,'OCoLC/795685472;IDSLU/001043108'
023330686,'OCoLC/181524579;IDSLU/000498104'
023330708,'OCoLC/180896271;IDSLU/000498124'
023330716,'OCoLC/248512586;IDSLU/000498144'
023330775,'OCoLC/612094537;IDSLU/000498174'
023330783,'OCoLC/76681423;IDSLU/000498184'
02333083X,'OCoLC/255546206;IDSLU/000498204'
023330880,'OCoLC/180934445;IDSLU/000498243'
023330910,'OCoLC/612095484;IDSLU/000498268'
023330953,'OCoLC/885396731;IDSLU/000498302'
023330996,'OCoLC/612095942;IDSLU/000498325'
023331054,'OCoLC/180885501;IDSLU/000498351'
023331062,'OCoLC/612096270;IDSLU/000498354'
023331127,'OCoLC/885397983;IDSLU/000498423;RERO/vtls001701185'
023331151,'OCoLC/885398135;IDSLU/000498461'
023331194,'OCoLC/181534489;IDSLU/000498468'
023331208,'OCoLC/612097414;IDSLU/000498476;DLC/---94044903-'
023331216,'OCoLC/612097431;IDSLU/000498477'
023331259,'OCoLC/612097514;IDSLU/000498488'
023331275,'OCoLC/632419542;IDSLU/000498500'
023331291,'OCoLC/249213678;IDSLU/000498514'
02333133X,'OCoLC/181574881;IDSLU/000498547'
023331356,'OCoLC/612098194;IDSLU/000498553'
023331372,'OCoLC/181558163;IDSLU/000498561'
023331380,'OCoLC/181462564;IDSLU/000498568'
023331488,'OCoLC/76715656;IDSLU/000498628;DDB/966308395'
023331542,'OCoLC/180929882;IDSLU/000498652'
023331569,'OCoLC/612099488;IDSLU/000498696'
023331577,'OCoLC/612099534;IDSLU/000498701'
023331674,'OCoLC/219455241;IDSLU/000498782'
023331763,'OCoLC/180887070;IDSLU/000498822'
023331844,'IDSLU/000498903'
023331879,'OCoLC/255537055;IDSLU/000498928'
023331895,'OCoLC/612102125;IDSLU/000498950'
023331968,'OCoLC/612102465;IDSLU/000498977;CStRLIN/PASGA2712562-B'
023331976,'OCoLC/612102480;IDSLU/000498978'
023332034,'OCoLC/612102612;IDSLU/000498990'
023332042,'OCoLC/612102633;IDSLU/000498995'
023332069,'OCoLC/612102725;IDSLU/000499002;RERO/vtls001796406'
023332158,'OCoLC/612103172;IDSLU/000499048;RERO/vtls001554244'
023332239,'OCoLC/180916461;IDSLU/000499069'
023332271,'OCoLC/180916690;IDSLU/000499103'
023332298,'OCoLC/180926779;IDSLU/000499109'
023332379,'OCoLC/885399432;IDSLU/000499135'
023332387,'OCoLC/166027193;IDSLU/000499140'
023332417,'OCoLC/180021156;IDSLU/000499144'
023332425,'OCoLC/885399543;IDSLU/000499145'
023332433,'OCoLC/166022711;IDSLU/000499146'
02333245X,'OCoLC/166022709;IDSLU/000499148'
023332484,'OCoLC/255010396;IDSLU/000499185'
023332492,'OCoLC/885399557;IDSLU/000499189'
023332530,'OCoLC/238779504;IDSLU/000499230'
023332603,'OCoLC/180905933;IDSLU/000499251'
023332662,'OCoLC/263102735;IDSLU/000042221'
023332697,'OCoLC/885399748;IDSLU/000697224'
023332719,'OCoLC/247907041;IDSLU/000727132'
023332727,'OCoLC/632305850;IDSLU/000655515'
023332743,'OCoLC/885399811;IDSLU/000728066'
023332751,'OCoLC/720211192;IDSLU/000749498'
023332824,'OCoLC/257590653;IDSLU/000850985'
023332905,'OCoLC/180915990;IDSLU/000499288'
02333293X,'OCoLC/160273649;IDSLU/000499291'
023332956,'OCoLC/180914564;IDSLU/000499303'
023332972,'OCoLC/180928675;IDSLU/000499324'
023333189,'OCoLC/180921203;IDSLU/000499758'
023333227,'OCoLC/243738330;IDSLU/000499836'
023333235,'OCoLC/612112144;IDSLU/000499840'
023333243,'OCoLC/612112246;IDSLU/000499848'
023333251,'OCoLC/612112298;IDSLU/000499854'
023333278,'OCoLC/612112322;IDSLU/000499857'
023333294,'OCoLC/612112466;IDSLU/000499869'
023333308,'OCoLC/612112473;IDSLU/000499870'
023333391,'OCoLC/248285627;IDSLU/000499930;DLC/--2003265894'
023333456,'OCoLC/885401170;IDSLU/000499966'
023333472,'OCoLC/612113762;IDSLU/000499972'
023333480,'OCoLC/247266741;IDSLU/000499973'
023333499,'OCoLC/885401208;IDSLU/000499974'
023333510,'OCoLC/76478787;IDSLU/000499980'
023333545,'OCoLC/180950407;IDSLU/000499992'
023333553,'OCoLC/180915672;IDSLU/000499996'
023333561,'OCoLC/162365938;IDSLU/000499997'
023333588,'OCoLC/76551417;IDSLU/000500003;DDB/971377871'
023333642,'OCoLC/885401342;IDSLU/000500047'
023333693,'OCoLC/166020395;IDSLU/000500083'
023333715,'OCoLC/612115217;IDSLU/000500105'
023333812,'OCoLC/180949745;IDSLU/000500154'
023333855,'OCoLC/180946431;IDSLU/000500180'
02333407X,'OCoLC/180917763;IDSLU/000500332'
023334134,'OCoLC/885402166;IDSLU/000500385'
023334150,'OCoLC/180914440;IDSLU/000500396'
023334223,'OCoLC/612119142;IDSLU/000500452;Uk/gb-A40X1411-'
023334274,'OCoLC/612119383;IDSLU/000500476'
023334290,'OCoLC/885402565;IDSLU/000678679'
023334363,'OCoLC/885402473;IDSLU/000728113'
02333438X,'OCoLC/730102300;IDSLU/000729283'
023334398,'OCoLC/885402780;IDSLU/000729588'
023334401,'OCoLC/730100988;IDSLU/000728420'
023334428,'OCoLC/885402815;IDSLU/000273722'
023334436,'OCoLC/794604416;IDSLU/001042813'
023334452,'OCoLC/794660992;IDSLU/001042932'
023334509,'OCoLC/727716380;IDSLU/000272619'
023334517,'OCoLC/885403116;IDSLU/000273278'
023334525,'OCoLC/727717244;IDSLU/000273498'
023334541,'OCoLC/794588742;IDSLU/001042433'
02333455X,'OCoLC/794588745;IDSLU/001042449'
023334568,'OCoLC/794589362;IDSLU/001042450'
023334576,'OCoLC/794589363;IDSLU/001042452'
023334614,'OCoLC/612120201;IDSLU/000500555'
023334622,'OCoLC/254805893;IDSLU/000500557;DDB/971869898'
023334630,'OCoLC/795685473;IDSLU/001043573'
023334649,'OCoLC/795685949;IDSLU/001043575'
023334711,'OCoLC/428072375;IDSLU/000500587;SLB/vtls001467204'
023334762,'OCoLC/612121205;IDSLU/000500649;Uk/gb-A20T9036-'
023334789,'OCoLC/885403809;IDSLU/000500676'
023334819,'OCoLC/612121630;IDSLU/000500697;RERO/vtls004143468'
023334851,'OCoLC/612121749;IDSLU/000500708'
023334924,'OCoLC/885405436;IDSLU/000500811'
023334959,'OCoLC/265392238;IDSLU/000500827'
023335017,'OCoLC/612123748;IDSLU/000500903;DLC/--2001024373'
023335025,'OCoLC/249326542;IDSLU/000500927;Uk/gb-A40Z1181-'
023335122,'OCoLC/180885183;IDSLU/000500974'
023335149,'OCoLC/255819626;IDSLU/000500987;Uk/012969351'
023335165,'OCoLC/612124781;IDSLU/000500997;Uk/013001924'
023335203,'OCoLC/885405663;IDSLU/000501007'
023335211,'OCoLC/248646498;IDSLU/000501012;DDB/963127640'
023335289,'OCoLC/181496908;IDSLU/000501068'
023335300,'OCoLC/885405754;IDSLU/000501088'
023335386,'OCoLC/180055512;IDSLU/000501124'
023335424,'OCoLC/162404640;IDSLU/000501135'
023335459,'OCoLC/249876635;IDSLU/000501158'
023335513,'OCoLC/885405789;IDSLU/000501218'
023335599,'OCoLC/612128570;IDSLU/000501246'
023335696,'OCoLC/162326737;IDSLU/000501295'
023335726,'OCoLC/180918740;IDSLU/000501309'
023335769,'OCoLC/612129709;IDSLU/000501325'
023335777,'OCoLC/612129739;IDSLU/000501327'
023335793,'OCoLC/612129952;IDSLU/000501344'
023335807,'OCoLC/885406035;IDSLU/000501363'
023335815,'OCoLC/180904457;IDSLU/000501364'
023335823,'OCoLC/180005350;IDSLU/000501366'
023335831,'OCoLC/180947330;IDSLU/000501367'
023335858,'OCoLC/160150322;IDSLU/000501369'
023335882,'OCoLC/180893390;IDSLU/000501373'
023335890,'OCoLC/179841240;IDSLU/000501374'
023335904,'OCoLC/180882794;IDSLU/000501377'
023335939,'OCoLC/611074313;IDSLU/000501387'
023335955,'OCoLC/612130623;IDSLU/000501394'
023336048,'OCoLC/180886741;IDSLU/000501504'
023336064,'OCoLC/885406182;IDSLU/000501516'
023336072,'OCoLC/231878745;IDSLU/000501521'
023336145,'OCoLC/885406225;IDSLU/000501577;DLC/---99049423-'
023336153,'OCoLC/612134709;IDSLU/000501584'
023336218,'OCoLC/612135023;IDSLU/000501608'
023336242,'OCoLC/612135078;IDSLU/000501612'
023336250,'OCoLC/252390089;IDSLU/000501614;RERO/vtls000234088'
02333634X,'OCoLC/612137889;IDSLU/000501733'
023336382,'OCoLC/695866230;IDSLU/000861181'
023336498,'OCoLC/253926644;IDSLU/000501781'
023336676,'OCoLC/231644584;IDSLU/000501847'
023336684,'OCoLC/885406300;IDSLU/001043578'
023336692,'OCoLC/885406325;IDSLU/001043581'
023336706,'OCoLC/885406334;IDSLU/001043586'
023336730,'OCoLC/885406326;IDSLU/001043595'
023336765,'OCoLC/612140686;IDSLU/000501865'
023336781,'OCoLC/248847884;IDSLU/000501872;DLC/--2001058917'
023336838,'OCoLC/612141564;IDSLU/000501911'
023336846,'OCoLC/612141612;IDSLU/000501912'
023336854,'OCoLC/612141648;IDSLU/000501914'
023336870,'OCoLC/885406417;IDSLU/000501938'
023337028,'OCoLC/181493362;IDSLU/000502014'
023337060,'OCoLC/612143430;IDSLU/000502023'
023337079,'OCoLC/612143461;IDSLU/000502026'
023337133,'OCoLC/612144090;IDSLU/000502057'
023337168,'OCoLC/612144820;IDSLU/000502098'
023337176,'OCoLC/612144874;IDSLU/000502101'
023337192,'OCoLC/180906073;IDSLU/000502109'
